timestamp,service,rt,selfletID,numberOfReqs 
1424790874216,videoProvisioner,34966,2, 1
1424790893615,videoProvisioner,38568,2, 1
1424790905645,videoProvisioner,66416,2, 1
1424790909555,videoProvisioner,62399,2, 1
1424790927448,videoProvisioner,32911,4, 1
1424790932561,videoProvisioner,30125,2, 1
1424790940279,videoProvisioner,69436,3, 1
1424790941633,videoProvisioner,31299,4, 1
1424790975568,videoProvisioner,88928,3, 1
1424790985894,videoProvisioner,36069,4, 1
1424790986346,videoProvisioner,44419,4, 1
1424790996870,videoProvisioner,39147,4, 1
1424791024535,videoProvisioner,98405,3, 1
1424791046939,videoProvisioner,128707,2, 1
1424791050046,videoProvisioner,60730,4, 1
1424791055559,videoProvisioner,74142,2, 1
1424791064531,videoProvisioner,67317,2, 1
1424791068792,videoProvisioner,134763,2, 1
1424791070296,videoProvisioner,57286,4, 1
1424791076762,videoProvisioner,103242,3, 1
1424791079920,videoProvisioner,51113,4, 1
1424791094555,videoProvisioner,26257,2, 1
1424791099617,videoProvisioner,39218,2, 1
1424791108239,videoProvisioner,142618,3, 1
1424791116963,videoProvisioner,96055,4, 1
1424791117916,videoProvisioner,25924,4, 1
1424791122527,videoProvisioner,14738,2, 1
1424791147438,videoProvisioner,284493,3, 1
1424791157314,videoProvisioner,41627,2, 1
1424791163980,videoProvisioner,285239,3, 1
1424791167540,videoProvisioner,162428,3, 1
1424791169545,videoProvisioner,69655,3, 1
1424791174006,videoProvisioner,42523,2, 1
1424791180322,videoProvisioner,27418,4, 1
1424791182778,videoProvisioner,146073,3, 1
1424791188492,videoProvisioner,135990,3, 1
1424791215259,videoProvisioner,55594,2, 1
1424791215560,videoProvisioner,49134,2, 1
1424791220522,videoProvisioner,144326,3, 1
1424791223229,videoProvisioner,43280,4, 1
1424791225936,videoProvisioner,32465,5, 1
1424791228592,videoProvisioner,55405,2, 1
1424791233454,videoProvisioner,26460,5, 1
1424791233956,videoProvisioner,47246,4, 1
1424791243178,videoProvisioner,159084,3, 1
1424791247288,videoProvisioner,107906,3, 1
1424791255007,videoProvisioner,108864,3, 1
1424791256611,videoProvisioner,56378,4, 1
1424791263729,videoProvisioner,43213,4, 1
1424791272953,videoProvisioner,32152,6, 1
1424791272953,videoProvisioner,25392,4, 1
1424791273555,videoProvisioner,39516,6, 1
1424791282827,videoProvisioner,159242,3, 1
1424791291398,videoProvisioner,30315,2, 1
1424791295257,videoProvisioner,27412,4, 1
1424791302926,videoProvisioner,28320,7, 1
1424791307187,videoProvisioner,93432,3, 1
1424791309351,videoProvisioner,27984,4, 1
1424791316118,videoProvisioner,21229,7, 1
1424791323888,videoProvisioner,15476,5, 1
1424791323989,videoProvisioner,96712,3, 1
1424791330505,videoProvisioner,76183,3, 1
1424791332009,videoProvisioner,30358,2, 1
1424791333112,videoProvisioner,288509,3, 1
1424791339227,videoProvisioner,24054,4, 1
1424791358325,videoProvisioner,36390,5, 1
1424791359979,videoProvisioner,31283,2, 1
1424791366795,videoProvisioner,17815,5, 1
1424791368500,videoProvisioner,33043,3, 1
1424791388949,videoProvisioner,26447,2, 1
1424791389551,videoProvisioner,101423,3, 1
1424791398923,videoProvisioner,29660,4, 1
1424791407494,videoProvisioner,31470,3, 1
1424791409399,videoProvisioner,13091,6, 1
1424791415765,videoProvisioner,73547,5, 1
1424791433658,videoProvisioner,30589,3, 1
1424791443332,videoProvisioner,13217,5, 1
1424791444635,videoProvisioner,28043,5, 1
1424791454610,videoProvisioner,17735,2, 1
1424791458720,videoProvisioner,15083,6, 1
1424791461878,videoProvisioner,79092,7, 1
1424791466690,videoProvisioner,110949,4, 1
1424791496360,videoProvisioner,37189,2, 1
1424791496962,videoProvisioner,22256,3, 1
1424791514504,videoProvisioner,91150,4, 1
1424791515507,videoProvisioner,35623,5, 1
1424791538161,videoProvisioner,16850,3, 1
1424791541219,videoProvisioner,30265,6, 1
1424791547032,videoProvisioner,20543,8, 1
1424791550190,videoProvisioner,80662,5, 1
1424791551393,videoProvisioner,61152,2, 1
1424791560515,videoProvisioner,106522,4, 1
1424791561418,videoProvisioner,97069,4, 1
1424791562120,videoProvisioner,77057,2, 1
1424791568184,videoProvisioner,31339,3, 1
1424791570340,videoProvisioner,17960,5, 1
1424791575202,videoProvisioner,79782,2, 1
1424791577056,videoProvisioner,29855,7, 1
1424791579713,videoProvisioner,79116,4, 1
1424791580364,videoProvisioner,170534,4, 1
1424791583221,videoProvisioner,77445,5, 1
1424791585377,videoProvisioner,27819,6, 1
1424791595000,videoProvisioner,205453,4, 1
1424791596403,videoProvisioner,80271,7, 1
1424791604924,videoProvisioner,156109,2, 1
1424791605125,videoProvisioner,73459,2, 1
1424791605476,videoProvisioner,27205,3, 1
1424791607732,videoProvisioner,34640,6, 1
1424791615250,videoProvisioner,31800,4, 1
1424791618408,videoProvisioner,50494,2, 1
1424791621266,videoProvisioner,32638,8, 1
1424791630438,videoProvisioner,31454,5, 1
1424791635150,videoProvisioner,30988,3, 1
1424791638258,videoProvisioner,96234,8, 1
1424791639862,videoProvisioner,46056,6, 1
1424791640865,videoProvisioner,31525,5, 1
1424791645978,videoProvisioner,31459,2, 1
1424791647232,videoProvisioner,27535,3, 1
1424791654552,videoProvisioner,29677,8, 1
1424791668786,videoProvisioner,38733,4, 1
1424791669739,videoProvisioner,29329,4, 1
1424791672095,videoProvisioner,109359,3, 1
1424791688385,videoProvisioner,27262,6, 1
1424791691042,videoProvisioner,55811,3, 1
1424791709535,videoProvisioner,63947,3, 1
1424791710439,videoProvisioner,23425,8, 1
1424791712344,videoProvisioner,30508,2, 1
1424791714851,videoProvisioner,38194,6, 1
1424791736653,videoProvisioner,70352,3, 1
1424791737105,videoProvisioner,65626,3, 1
1424791737506,videoProvisioner,29779,8, 1
1424791749335,videoProvisioner,98568,2, 1
1424791779507,videoProvisioner,66601,5, 1
1424791792940,videoProvisioner,32992,8, 1
1424791797752,videoProvisioner,32480,9, 1
1424791800158,videoProvisioner,144214,5, 1
1424791802264,videoProvisioner,26344,4, 1
1424791803617,videoProvisioner,69998,3, 1
1424791812539,videoProvisioner,31294,2, 1
1424791816600,videoProvisioner,88160,5, 1
1424791822665,videoProvisioner,30772,2, 1
1424791827276,videoProvisioner,30059,9, 1
1424791827978,videoProvisioner,89181,3, 1
1424791833041,videoProvisioner,30500,8, 1
1424791837853,videoProvisioner,29986,9, 1
1424791851586,videoProvisioner,80989,6, 1
1424791852839,videoProvisioner,29001,2, 1
1424791853993,videoProvisioner,99369,3, 1
1424791858203,videoProvisioner,29041,8, 1
1424791860008,videoProvisioner,167815,6, 1
1424791862013,videoProvisioner,164641,6, 1
1424791867727,videoProvisioner,144465,6, 1
1424791872539,videoProvisioner,32728,10, 1
1424791877602,videoProvisioner,91032,3, 1
1424791881261,videoProvisioner,163177,5, 1
1424791883668,videoProvisioner,33209,11, 1
1424791883868,videoProvisioner,12112,9, 1
1424791892439,videoProvisioner,31331,4, 1
1424791892640,videoProvisioner,47505,5, 1
1424791892640,videoProvisioner,36856,4, 1
1424791895748,videoProvisioner,29316,6, 1
1424791898555,videoProvisioner,149256,5, 1
1424791906224,videoProvisioner,29143,8, 1
1424791909282,videoProvisioner,206733,3, 1
1424791914745,videoProvisioner,27016,12, 1
1424791915998,videoProvisioner,33593,6, 1
1424791918505,videoProvisioner,105315,3, 1
1424791927278,videoProvisioner,28901,11, 1
1424791931388,videoProvisioner,112874,3, 1
1424791936100,videoProvisioner,32399,6, 1
1424791936201,videoProvisioner,27175,12, 1
1424791941063,videoProvisioner,106576,3, 1
1424791947679,videoProvisioner,28005,11, 1
1424791958956,videoProvisioner,214981,3, 1
1424791962816,videoProvisioner,27168,7, 1
1424791965122,videoProvisioner,72069,7, 1
1424791968781,videoProvisioner,27810,6, 1
1424791974495,videoProvisioner,28200,3, 1
1424791978205,videoProvisioner,26585,8, 1
1424791991038,videoProvisioner,34094,4, 1
1424792000413,videoProvisioner,75414,3, 1
1424792004022,videoProvisioner,31106,6, 1
1424792004172,videoProvisioner,73850,10, 1
1424792006277,videoProvisioner,28036,2, 1
1424792027228,videoProvisioner,33014,9, 1
1424792029233,videoProvisioner,24372,6, 1
1424792029333,videoProvisioner,40444,7, 1
1424792037954,videoProvisioner,38417,7, 1
1424792038205,videoProvisioner,28019,11, 1
1424792056706,videoProvisioner,73141,3, 1
1424792059814,videoProvisioner,38980,7, 1
1424792063222,videoProvisioner,95630,8, 1
1424792063724,videoProvisioner,26917,6, 1
1424792069740,videoProvisioner,23269,6, 1
1424792071244,videoProvisioner,156894,3, 1
1424792081769,videoProvisioner,39638,7, 1
1424792089237,videoProvisioner,38426,8, 1
1424792093297,videoProvisioner,33804,2, 1
1424792094100,videoProvisioner,78590,3, 1
1424792095554,videoProvisioner,31721,6, 1
1424792095804,videoProvisioner,27632,10, 1
1424792100065,videoProvisioner,27553,6, 1
1424792108837,videoProvisioner,27644,7, 1
1424792112195,videoProvisioner,57043,3, 1
1424792113399,videoProvisioner,87241,8, 1
1424792116206,videoProvisioner,153938,3, 1
1424792116356,videoProvisioner,26483,11, 1
1424792117610,videoProvisioner,32077,2, 1
1424792134000,videoProvisioner,18086,3, 1
1424792135052,videoProvisioner,27818,8, 1
1424792137709,videoProvisioner,39155,7, 1
1424792141719,videoProvisioner,110236,5, 1
1424792149037,videoProvisioner,24442,2, 1
1424792150039,videoProvisioner,38465,7, 1
1424792152847,videoProvisioner,32591,9, 1
1424792153298,videoProvisioner,50404,5, 1
1424792157759,videoProvisioner,28824,9, 1
1424792160667,videoProvisioner,27392,12, 1
1424792166983,videoProvisioner,90130,7, 1
1424792173400,videoProvisioner,27104,10, 1
1424792175806,videoProvisioner,33851,4, 1
1424792184227,videoProvisioner,29251,11, 1
1424792186783,videoProvisioner,27467,11, 1
1424792204376,videoProvisioner,110162,5, 1
1424792208136,videoProvisioner,31459,4, 1
1424792214651,videoProvisioner,33634,8, 1
1424792218361,videoProvisioner,67725,8, 1
1424792235603,videoProvisioner,71946,8, 1
1424792237809,videoProvisioner,30751,6, 1
1424792237910,videoProvisioner,69913,2, 1
1424792242672,videoProvisioner,48633,9, 1
1424792245178,videoProvisioner,42460,9, 1
1424792248737,videoProvisioner,28657,14, 1
1424792250491,videoProvisioner,78153,7, 1
1424792256055,videoProvisioner,31636,4, 1
1424792258962,videoProvisioner,60584,8, 1
1424792259614,videoProvisioner,74256,12, 1
1424792267282,videoProvisioner,29842,13, 1
1424792267483,videoProvisioner,34383,14, 1
1424792268635,videoProvisioner,26854,10, 1
1424792269287,videoProvisioner,53548,8, 1
1424792271643,videoProvisioner,21182,3, 1
1424792274149,videoProvisioner,136534,8, 1
1424792276605,videoProvisioner,30485,11, 1
1424792280566,videoProvisioner,25765,10, 1
1424792291693,videoProvisioner,80294,13, 1
1424792294901,videoProvisioner,27078,12, 1
1424792295001,videoProvisioner,35860,13, 1
1424792299212,videoProvisioner,70452,11, 1
1424792302921,videoProvisioner,113223,9, 1
1424792311542,videoProvisioner,48061,3, 1
1424792312996,videoProvisioner,27813,6, 1
1424792313698,videoProvisioner,32856,9, 1
1424792314600,videoProvisioner,25078,8, 1
1424792315402,videoProvisioner,43241,10, 1
1424792321618,videoProvisioner,45115,2, 1
1424792323222,videoProvisioner,29359,11, 1
1424792353146,videoProvisioner,28902,5, 1
1424792362318,videoProvisioner,29393,6, 1
1424792362569,videoProvisioner,25305,6, 1
1424792363973,videoProvisioner,57090,9, 1
1424792367131,videoProvisioner,25525,3, 1
1424792379562,videoProvisioner,59657,9, 1
1424792380264,videoProvisioner,35066,11, 1
1424792390288,videoProvisioner,79064,2, 1
1424792393396,videoProvisioner,23045,12, 1
1424792393446,videoProvisioner,77882,9, 1
1424792394750,videoProvisioner,27993,4, 1
1424792399713,videoProvisioner,71129,7, 1
1424792401969,videoProvisioner,28026,5, 1
1424792409639,videoProvisioner,32101,6, 1
1424792412997,videoProvisioner,28274,8, 1
1424792413348,videoProvisioner,57371,9, 1
1424792414201,videoProvisioner,25884,13, 1
1424792416156,videoProvisioner,63772,3, 1
1424792422973,videoProvisioner,74181,9, 1
1424792423424,videoProvisioner,31515,10, 1
1424792424076,videoProvisioner,17794,3, 1
1424792426181,videoProvisioner,66610,2, 1
1424792427585,videoProvisioner,32082,7, 1
1424792434904,videoProvisioner,14249,14, 1
1424792435406,videoProvisioner,54276,9, 1
1424792445581,videoProvisioner,28519,13, 1
1424792445982,videoProvisioner,43292,9, 1
1424792446885,videoProvisioner,47785,2, 1
1424792449091,videoProvisioner,35622,7, 1
1424792452600,videoProvisioner,154397,2, 1
1424792455106,videoProvisioner,30858,10, 1
1424792456761,videoProvisioner,46886,15, 1
1424792457112,videoProvisioner,29271,14, 1
1424792462075,videoProvisioner,30640,14, 1
1424792467037,videoProvisioner,103873,11, 1
1424792467138,videoProvisioner,24923,8, 1
1424792468742,videoProvisioner,30121,5, 1
1424792475511,videoProvisioner,172968,2, 1
1424792482379,videoProvisioner,25792,13, 1
1424792483031,videoProvisioner,33630,8, 1
1424792484134,videoProvisioner,16767,9, 1
1424792486340,videoProvisioner,40533,11, 1
1424792497519,videoProvisioner,33746,10, 1
1424792504487,videoProvisioner,44307,16, 1
1424792506041,videoProvisioner,27894,15, 1
1424792510853,videoProvisioner,25520,9, 1
1424792515063,videoProvisioner,33324,3, 1
1424792517319,videoProvisioner,42766,16, 1
1424792519174,videoProvisioner,23062,15, 1
1424792520678,videoProvisioner,49718,16, 1
1424792529500,videoProvisioner,29794,14, 1
1424792531404,videoProvisioner,96376,11, 1
1424792534964,videoProvisioner,28071,4, 1
1424792544587,videoProvisioner,26916,2, 1
1424792546692,videoProvisioner,25427,12, 1
1424792550452,videoProvisioner,18408,2, 1
1424792552106,videoProvisioner,59587,2, 1
1424792560728,videoProvisioner,32277,9, 1
1424792565290,videoProvisioner,51212,5, 1
1424792566342,videoProvisioner,41484,5, 1
1424792567796,videoProvisioner,78870,11, 1
1424792570503,videoProvisioner,67204,7, 1
1424792581231,videoProvisioner,70745,7, 1
1424792581682,videoProvisioner,128688,7, 1
1424792584389,videoProvisioner,30786,8, 1
1424792585843,videoProvisioner,35833,3, 1
1424792588900,videoProvisioner,31704,12, 1
1424792589652,videoProvisioner,28862,12, 1
1424792592660,videoProvisioner,28277,8, 1
1424792595167,videoProvisioner,55936,7, 1
1424792606445,videoProvisioner,31283,9, 1
1424792611107,videoProvisioner,43131,3, 1
1424792617874,videoProvisioner,31932,14, 1
1424792618727,videoProvisioner,22005,14, 1
1424792619479,videoProvisioner,15571,2, 1
1424792619730,videoProvisioner,40974,3, 1
1424792620582,videoProvisioner,38233,3, 1
1424792631209,videoProvisioner,30894,16, 1
1424792631209,videoProvisioner,23708,9, 1
1424792636974,videoProvisioner,25880,18, 1
1424792642738,videoProvisioner,28051,18, 1
1424792654417,videoProvisioner,82848,16, 1
1424792655119,videoProvisioner,22466,6, 1
1424792655921,videoProvisioner,37639,12, 1
1424792661436,videoProvisioner,68307,10, 1
1424792666750,videoProvisioner,44875,11, 1
1424792668405,videoProvisioner,39345,12, 1
1424792669759,videoProvisioner,26325,8, 1
1424792669910,videoProvisioner,30070,18, 1
1424792671564,videoProvisioner,46096,11, 1
1424792675825,videoProvisioner,21611,16, 1
1424792678281,videoProvisioner,131864,17, 1
1424792680136,videoProvisioner,29517,3, 1
1424792680337,videoProvisioner,44090,13, 1
1424792683445,videoProvisioner,147808,17, 1
1424792684499,videoProvisioner,94964,11, 1
1424792684700,videoProvisioner,37673,12, 1
1424792686404,videoProvisioner,10631,13, 1
1424792689763,videoProvisioner,31957,12, 1
