timestamp,selflet 
1424810391849,100
1424810334561,101
1424794771922,10
1424810584471,102
1424811377596,103
1424814556166,104
1424810897295,105
1424811308423,106
1424810886523,107
1424811232844,108
1424812140179,109
1424811644037,111
1424798561717,11
1424812418596,112
1424812062829,113
1424814454363,114
1424814241787,115
1424794603687,12
1424794908360,13
1424795728722,14
1424798916243,15
1424795717595,16
1424795770304,18
1424799208094,19
1424799894881,20
1424796368221,21
1424794038295,2
1424800023673,22
1424797100242,23
1424796643984,24
1424796767489,25
1424797218236,26
1424797282902,27
1424797201449,28
1424797981176,29
1424797764004,30
1424798148635,31
1424793897152,3
1424797688340,32
1424797866020,33
1424798315141,34
1424801991998,35
1424801733555,36
1424799134363,37
1424799283049,38
1424802367398,39
1424798771346,40
1424799460681,41
1424799626913,42
1424799743864,43
1424799949426,45
1424800450362,46
1424800341954,47
1424800468021,48
1424800416590,49
1424801117368,50
1424800620918,51
1424801438556,5
1424801281938,52
1424804558166,53
1424810643266,54
1424803790667,55
1424804087375,56
1424804881684,57
1424805144542,58
1424809349192,60
1424809659033,61
1424797500341,6
1424805899407,62
1424809213515,63
1424806821578,64
1424809857312,65
1424806840378,66
1424807176215,67
1424810337880,68
1424806859533,69
1424807260582,70
1424811113550,71
1424797600324,7
1424807324773,72
1424810872655,73
1424807567040,74
1424808061225,75
1424811892199,76
1424808132333,77
1424808100339,78
1424811497384,79
1424808493979,80
1424812277843,81
1424794188046,8
1424808796684,82
1424808697237,83
1424808540427,84
1424809284327,85
1424808574722,86
1424808845043,87
1424809139515,88
1424809572351,90
1424809190729,91
1424798387546,9
1424809485037,92
1424809396057,93
1424809689806,94
1424809455075,95
1424810355511,96
1424809820750,97
1424810241877,98
