timestamp,selflet 
1424980101532,100
1424980520668,101
1424964819945,10
1424980522126,102
1424980548055,103
1424980997121,104
1424980999842,105
1424981052587,106
1424981323767,107
1424981635105,108
1424981646662,109
1424981656691,110
1424982038844,111
1424965126713,11
1424982499672,112
1424983878859,113
1424983941973,114
1424984774076,115
1424984792386,116
1424984812827,117
1424965172495,12
1424965179280,13
1424965440824,14
1424965440920,15
1424965470802,16
1424965789246,17
1424966008165,18
1424966052464,19
1424966201421,20
1424966215107,21
1424963884301,2
1424966240800,22
1424966663620,23
1424966666721,24
1424966688330,25
1424967094768,26
1424967175913,27
1424967215497,28
1424967420245,29
1424967485342,30
1424967519078,31
1424963883134,3
1424967845878,33
1424967846434,34
1424968272578,35
1424968342183,36
1424968455361,37
1424968583528,38
1424968625956,39
1424968719023,40
1424969117662,41
1424963883128,4
1424969142892,42
1424969202429,43
1424969664009,44
1424969667846,45
1424969678645,46
1424970099201,47
1424970134982,48
1424970196760,49
1424970600911,51
1424964209930,5
1424970693349,52
1424970809365,53
1424970841918,54
1424970897600,55
1424971259876,56
1424971601850,57
1424971704028,58
1424973367511,59
1424974029208,60
1424974036831,61
1424964222620,6
1424974074169,62
1424975302426,63
1424975301893,64
1424975314756,65
1424975631060,66
1424975901873,67
1424975977501,68
1424976128780,69
1424976167836,70
1424976372319,71
1424964221076,7
1424976460300,72
1424976465846,73
1424976803034,74
1424976808050,75
1424977153229,76
1424977479102,77
1424977526424,78
1424977545862,79
1424977824087,80
1424977857379,81
1424964568234,8
1424977869661,82
1424978223392,83
1424978373705,84
1424978398453,85
1424978647344,86
1424978657736,87
1424978662001,88
1424978981994,89
1424979077528,90
1424979081388,91
1424964776798,9
1424979316341,92
1424979335732,93
1424979340472,94
1424979638920,95
1424979645014,96
1424979689262,97
1424979963148,98
1424979995532,99
