timestamp,selflet 
1424870871675,100
1424870874826,101
1424854386900,10
1424871173562,102
1424871202319,103
1424871310591,104
1424871519078,105
1424871854563,106
1424873049317,107
1424873058061,108
1424873112656,109
1424874474921,110
1424874494469,111
1424854486070,11
1424874497328,112
1424854885814,12
1424854923821,13
1424854999101,14
1424855472605,15
1424855494655,16
1424855505850,17
1424855876548,18
1424855905059,19
1424855920330,20
1424856413390,21
1424853488533,2
1424856444128,22
1424856464721,23
1424856764744,24
1424856774073,25
1424856792710,26
1424857095738,27
1424857153560,28
1424857211574,29
1424857405946,30
1424857452414,31
1424853487650,3
1424857453786,32
1424857874540,33
1424857905782,34
1424857911321,35
1424858304136,36
1424858344292,37
1424858463620,38
1424858653675,39
1424858687554,40
1424858702689,41
1424853488812,4
1424859058536,42
1424859242376,43
1424859627108,44
1424859673381,45
1424859676541,46
1424859952885,47
1424860284856,48
1424860336971,49
1424860422925,50
1424860582572,51
1424853837045,5
1424860588778,52
1424860759938,53
1424861407096,54
1424861454101,55
1424863631529,56
1424863662559,57
1424863660537,58
1424864847096,59
1424864851565,60
1424864868284,61
1424853837860,6
1424865246083,62
1424865325933,63
1424865454995,64
1424865981697,65
1424866067017,66
1424866100570,67
1424866324956,68
1424866339067,69
1424866910412,70
1424866922544,71
1424853856152,7
1424866956555,72
1424867456709,73
1424867522632,74
1424867628310,75
1424867835914,76
1424867865240,77
1424867885917,78
1424868172463,79
1424868263519,80
1424868290647,81
1424854167016,8
1424868513373,82
1424868569281,83
1424868635578,84
1424868838266,85
1424868847083,86
1424868860783,87
1424869175188,88
1424869242559,89
1424869243491,90
1424869513771,91
1424854225168,9
1424869519555,92
1424869533921,93
1424869860359,94
1424869863648,95
1424870539900,96
1424870608067,97
1424870624733,98
1424870860590,99
