timestamp,action 
1424873572917,REMOVE_SELFLET
1424874312915,REMOVE_SELFLET
1424871146058,TEACH_SERVICE
1424871866052,TEACH_SERVICE
1424873706052,REMOVE_SELFLET
1424854898175,TEACH_SERVICE
1424854938175,TEACH_SERVICE
1424855428183,ADD_SELFLET
1424856038178,ADD_SELFLET
1424856308029,REDIRECT_SERVICE
1424856478339,REDIRECT_SERVICE
1424856536666,REDIRECT_SERVICE
1424856718174,ADD_SELFLET
1424857328175,ADD_SELFLET
1424857418175,TEACH_SERVICE
1424857641787,REDIRECT_SERVICE
1424857918175,TEACH_SERVICE
1424857996851,REDIRECT_SERVICE
1424859746783,REDIRECT_SERVICE
1424860658174,TEACH_SERVICE
1424860668173,TEACH_SERVICE
1424860818174,REMOVE_SELFLET
1424871534806,TEACH_SERVICE
1424871782588,REDIRECT_SERVICE
1424871824790,TEACH_SERVICE
1424873874789,REMOVE_SELFLET
1424871343494,TEACH_SERVICE
1424871523492,TEACH_SERVICE
1424872233491,TEACH_SERVICE
1424873893491,TEACH_SERVICE
1424873903493,REMOVE_SELFLET
1424871521823,TEACH_SERVICE
1424871815872,REDIRECT_SERVICE
1424872381324,REDIRECT_SERVICE
1424873658250,REDIRECT_SERVICE
1424874011823,REMOVE_SELFLET
1424871760265,TEACH_SERVICE
1424871790268,TEACH_SERVICE
1424872480263,TEACH_SERVICE
1424872580264,TEACH_SERVICE
1424873910263,TEACH_SERVICE
1424874220265,REMOVE_SELFLET
1424873335806,TEACH_SERVICE
1424874225806,TEACH_SERVICE
1424874415808,ADD_SELFLET
1424874485807,TEACH_SERVICE
1424875165806,REMOVE_SELFLET
1424874292300,REDIRECT_SERVICE
1424874400555,ADD_SELFLET
1424875750552,REMOVE_SELFLET
1424873089257,TEACH_SERVICE
1424873099255,TEACH_SERVICE
1424873109258,TEACH_SERVICE
1424873119260,TEACH_SERVICE
1424873129265,TEACH_SERVICE
1424873139283,TEACH_SERVICE
1424873149257,TEACH_SERVICE
1424874499256,ADD_SELFLET
1424875759255,REMOVE_SELFLET
1424876059254,REMOVE_SELFLET
1424873313901,TEACH_SERVICE
1424874023888,TEACH_SERVICE
1424875813889,REMOVE_SELFLET
1424876123888,REMOVE_SELFLET
1424874506134,TEACH_SERVICE
1424874516134,TEACH_SERVICE
1424874526152,TEACH_SERVICE
1424874536170,TEACH_SERVICE
1424877176129,REMOVE_SELFLET
1424874835741,TEACH_SERVICE
1424877195738,REMOVE_SELFLET
1424877505737,REMOVE_SELFLET
1424854897358,TEACH_SERVICE
1424854937356,TEACH_SERVICE
1424855276326,REDIRECT_SERVICE
1424855694176,REDIRECT_SERVICE
1424855827356,ADD_SELFLET
1424856650088,REDIRECT_SERVICE
1424856717356,ADD_SELFLET
1424857407355,ADD_SELFLET
1424857777356,REMOVE_SELFLET
1424877198506,REMOVE_SELFLET
1424877508506,REMOVE_SELFLET
1424855007081,TEACH_SERVICE
1424855427077,ADD_SELFLET
1424855920329,REDIRECT_SERVICE
1424856037075,ADD_SELFLET
1424856289782,REDIRECT_SERVICE
1424856309152,REDIRECT_SERVICE
1424856737074,ADD_SELFLET
1424856860217,REDIRECT_SERVICE
1424857158899,REDIRECT_SERVICE
1424857163439,REDIRECT_SERVICE
1424857377074,ADD_SELFLET
1424857419476,REDIRECT_SERVICE
1424857787074,TEACH_SERVICE
1424857907075,REMOVE_SELFLET
1424855105111,CHANGE_SERVICE_IMPLEMENTATION
1424855115112,CHANGE_SERVICE_IMPLEMENTATION
1424855395112,ADD_SELFLET
1424856005110,ADD_SELFLET
1424856113238,REDIRECT_SERVICE
1424856237666,REDIRECT_SERVICE
1424856765110,ADD_SELFLET
1424857032354,REDIRECT_SERVICE
1424857375109,ADD_SELFLET
1424857487065,REDIRECT_SERVICE
1424857915111,TEACH_SERVICE
1424857925110,TEACH_SERVICE
1424858385110,ADD_SELFLET
1424859527242,REDIRECT_SERVICE
1424861225110,REMOVE_SELFLET
1424855480379,TEACH_SERVICE
1424855490379,TEACH_SERVICE
1424855500379,TEACH_SERVICE
1424855510380,TEACH_SERVICE
1424855534133,REDIRECT_SERVICE
1424855536386,REDIRECT_SERVICE
1424855800379,ADD_SELFLET
1424856247212,REDIRECT_SERVICE
1424856304549,REDIRECT_SERVICE
1424856410380,ADD_SELFLET
1424857020379,ADD_SELFLET
1424857900379,REMOVE_SELFLET
1424855843921,ADD_SELFLET
1424855883921,TEACH_SERVICE
1424855913923,TEACH_SERVICE
1424856423921,TEACH_SERVICE
1424856433921,TEACH_SERVICE
1424856443922,ADD_SELFLET
1424857913919,TEACH_SERVICE
1424858173920,REMOVE_SELFLET
1424855885952,TEACH_SERVICE
1424855915952,TEACH_SERVICE
1424856216123,REDIRECT_SERVICE
1424856335950,ADD_SELFLET
1424856896521,REDIRECT_SERVICE
1424857075950,ADD_SELFLET
1424857145288,REDIRECT_SERVICE
1424858195949,REMOVE_SELFLET
1424858461917,REDIRECT_SERVICE
1424859327526,REDIRECT_SERVICE
1424859525233,REDIRECT_SERVICE
1424860141397,REDIRECT_SERVICE
1424860585949,TEACH_SERVICE
1424861297870,REDIRECT_SERVICE
1424862315949,REMOVE_SELFLET
1424855887162,TEACH_SERVICE
1424856387165,ADD_SELFLET
1424857758866,REDIRECT_SERVICE
1424857769332,REDIRECT_SERVICE
1424858361416,REDIRECT_SERVICE
1424858392628,REDIRECT_SERVICE
1424860972520,REDIRECT_SERVICE
1424861018624,REDIRECT_SERVICE
1424861937161,REMOVE_SELFLET
1424855967811,TEACH_SERVICE
1424855987821,TEACH_SERVICE
1424856367815,ADD_SELFLET
1424856977808,ADD_SELFLET
1424858087807,ADD_SELFLET
1424859547807,ADD_SELFLET
1424860687807,ADD_SELFLET
1424856406313,ADD_SELFLET
1424856426314,TEACH_SERVICE
1424857296312,ADD_SELFLET
1424858226311,ADD_SELFLET
1424858570102,REDIRECT_SERVICE
1424858976312,ADD_SELFLET
1424859266314,REMOVE_SELFLET
1424856248538,REDIRECT_SERVICE
1424856521608,ADD_SELFLET
1424857131604,ADD_SELFLET
1424858661605,ADD_SELFLET
1424858754790,REDIRECT_SERVICE
1424859281606,REMOVE_SELFLET
1424856454637,TEACH_SERVICE
1424856464636,TEACH_SERVICE
1424856474642,TEACH_SERVICE
1424856484650,TEACH_SERVICE
1424856494653,TEACH_SERVICE
1424857294636,ADD_SELFLET
