timestamp,selflet,started,ended,lifetime 
1424810391849,100,1424807476058,1424810391849,2915791
1424810334561,101,1424807498807,1424810334561,2835754
1424794771923,10,1424791786026,1424794771922,2985896
1424810584471,102,1424807838738,1424810584471,2745733
1424811377597,103,1424807941397,1424811377596,3436199
1424814556166,104,1424807952641,1424814556166,6603525
1424810897296,105,1424808171562,1424810897295,2725733
1424811308423,106,1424808172476,1424811308423,3135947
1424810886524,107,1424808180730,1424810886523,2705793
1424811232845,108,1424808527051,1424811232844,2705793
1424812140180,109,1424808634009,1424812140179,3506170
1424811644037,111,1424808938283,1424811644037,2705754
1424798561717,11,1424791807712,1424798561717,6754005
1424812418596,112,1424809342704,1424812418596,3075892
1424812062829,113,1424809357092,1424812062829,2705737
1424814454364,114,1424811448587,1424814454363,3005776
1424814241787,115,1424811536105,1424814241787,2705682
1424794603687,12,1424791837855,1424794603687,2765832
1424794908360,13,1424792092503,1424794908360,2815857
1424795728722,14,1424792182544,1424795728722,3546178
1424798916243,15,1424792352391,1424798916243,6563852
1424795717596,16,1424792441299,1424795717595,3276296
1424795770305,18,1424792474259,1424795770304,3296045
1424799208094,19,1424792804404,1424799208094,6403690
1424799894881,20,1424793571454,1424799894881,6323427
1424796368221,21,1424793642500,1424796368221,2725721
1424794038296,2,1424790832270,1424794038295,3206025
1424800023673,22,1424793700074,1424800023673,6323599
1424797100242,23,1424793894262,1424797100242,3205980
1424796643984,24,1424793938245,1424796643984,2705739
1424796767489,25,1424793981728,1424796767489,2785761
1424797218236,26,1424794252335,1424797218236,2965901
1424797282902,27,1424794327067,1424797282902,2955835
1424797201449,28,1424794375658,1424797201449,2825791
1424797981176,29,1424794655045,1424797981176,3326131
1424797764005,30,1424794798030,1424797764004,2965974
1424798148635,31,1424794812563,1424798148635,3336072
1424793897152,3,1424790831236,1424793897152,3065916
1424797688340,32,1424794982622,1424797688340,2705718
1424797866020,33,1424795160319,1424797866020,2705701
1424798315142,34,1424795309199,1424798315141,3005942
1424801991999,35,1424795408091,1424801991998,6583907
1424801733556,36,1424795429974,1424801733555,6303581
1424799134363,37,1424795668179,1424799134363,3466184
1424799283049,38,1424796017042,1424799283049,3266007
1424802367398,39,1424796043749,1424802367398,6323649
1424798771346,40,1424796045615,1424798771346,2725731
1424799460681,41,1424796444751,1424799460681,3015930
1424799626914,42,1424796921183,1424799626913,2705730
1424799743864,43,1424797018075,1424799743864,2725789
1424799949426,45,1424797223640,1424799949426,2725786
1424800450362,46,1424797274380,1424800450362,3175982
1424800341954,47,1424797316078,1424800341954,3025876
1424800468021,48,1424797532117,1424800468021,2935904
1424800416590,49,1424797670795,1424800416590,2745795
1424801117368,50,1424797691240,1424801117368,3426128
1424800620918,51,1424797875066,1424800620918,2745852
1424801438557,5,1424791175756,1424801438556,10262800
1424801281938,52,1424797875823,1424801281938,3406115
1424804558166,53,1424798024426,1424804558166,6533740
1424810643267,54,1424800669408,1424810643266,9973858
1424803790667,55,1424800674752,1424803790667,3115915
1424804087376,56,1424800841397,1424804087375,3245978
1424804881684,57,1424801595674,1424804881684,3286010
1424805144543,58,1424802228634,1424805144542,2915908
1424809349193,60,1424802324856,1424809349192,7024336
1424809659033,61,1424802824952,1424809659033,6834081
1424797500341,6,1424791196759,1424797500341,6303582
1424805899407,62,1424802873493,1424805899407,3025914
1424809213515,63,1424802909939,1424809213515,6303576
1424806821578,64,1424803385446,1424806821578,3436132
1424809857313,65,1424803433759,1424809857312,6423553
1424806840378,66,1424803484300,1424806840378,3356078
1424807176215,67,1424803700068,1424807176215,3476147
1424810337880,68,1424803994290,1424810337880,6343590
1424806859533,69,1424804043754,1424806859533,2815779
1424807260582,70,1424804144623,1424807260582,3115959
1424811113551,71,1424804189343,1424811113550,6924207
1424797600324,7,1424791226781,1424797600324,6373543
1424807324773,72,1424804548990,1424807324773,2775783
1424810872656,73,1424804569312,1424810872655,6303343
1424807567041,74,1424804621112,1424807567040,2945928
1424808061225,75,1424804855134,1424808061225,3206091
1424811892199,76,1424804857980,1424811892199,7034219
1424808132333,77,1424804896212,1424808132333,3236121
1424808100339,78,1424805154431,1424808100339,2945908
1424811497384,79,1424805173870,1424811497384,6323514
1424808493979,80,1424805177957,1424808493979,3316022
1424812277843,81,1424805463759,1424812277843,6814084
1424794188046,8,1424791482326,1424794188046,2705720
1424808796684,82,1424805520663,1424808796684,3276021
1424808697237,83,1424805541191,1424808697237,3156046
1424808540427,84,1424805774645,1424808540427,2765782
1424809284327,85,1424805778102,1424809284327,3506225
1424808574722,86,1424805868985,1424808574722,2705737
1424808845043,87,1424806079276,1424808845043,2765767
1424809139515,88,1424806113624,1424809139515,3025891
1424809572352,90,1424806386352,1424809572351,3185999
1424809190729,91,1424806394971,1424809190729,2795758
1424798387547,9,1424791743477,1424798387546,6644069
1424809485037,92,1424806399094,1424809485037,3085943
1424809396057,93,1424806690374,1424809396057,2705683
1424809689806,94,1424806733968,1424809689806,2955838
1424809455075,95,1424806749326,1424809455075,2705749
1424810355511,96,1424807089422,1424810355511,3266089
1424809820751,97,1424807115036,1424809820750,2705714
1424810241877,98,1424807306003,1424810241877,2935874
