timestamp,selflet 
1424983157437,100
1424983226371,101
1424967565736,10
1424983558064,102
1424983253788,103
1424983832910,104
1424983758275,106
1424984069482,107
1424984811084,108
1424984422363,109
1424984362422,110
1424985464919,111
1424971480238,11
1424985305421,112
1424987789833,115
1424987808159,116
1424987518483,117
1424967878236,12
1424972143517,13
1424968146549,14
1424971904495,15
1424972374898,16
1424972092756,17
1424968733905,18
1424969078335,19
1424972518635,21
1424966590067,2
1424969286804,22
1424977168396,23
1424969582542,24
1424969434100,25
1424969850535,26
1424973659753,27
1424973829167,28
1424970776331,29
1424970211084,30
1424970354879,31
1424966588857,3
1424971412115,33
1424970552212,34
1424971048326,35
1424971788347,36
1424971641374,37
1424971969670,38
1424971494792,40
1424972133585,41
1424966899055,4
1424972138793,42
1424971908209,43
1424972369731,44
1424973043852,45
1424972404383,46
1424972804893,47
1424973811213,48
1424972902456,49
1424973566778,51
1424966915678,5
1424977467729,52
1424973855257,53
1424973547648,54
1424974318787,55
1424974555867,56
1424974397618,57
1424975050095,58
1424977095128,60
1424977162786,61
1424966928333,6
1424981298799,62
1424982116510,63
1424978027634,64
1424978966006,65
1424981934447,66
1424982205425,67
1424982280990,68
1424982432342,69
1424982491355,70
1424982675714,71
1424970905284,7
1424983614788,72
1424982809537,73
1424980129137,74
1424983111537,75
1424980379244,76
1424980345080,77
1424980782478,78
1424980321687,79
1424980890027,80
1424980923371,81
1424970911897,8
1424984213258,82
1424981619759,84
1424981664453,85
1424985141052,86
1424985261616,87
1424981527793,88
1424982348073,89
1424982427459,91
1424967482559,9
1424982102075,92
1424982211552,93
1424982086248,94
1424982344674,95
1424982515050,97
1424982668858,98
1424982701287,99
