timestamp,service,rt,selfletID,numberOfReqs 
1424939709915,videoProvisioner,21670,3, 1
1424939722298,videoProvisioner,26148,3, 1
1424939731074,videoProvisioner,42851,2, 1
1424939771427,videoProvisioner,67384,2, 1
1424939776990,videoProvisioner,33454,4, 1
1424939799394,videoProvisioner,71656,4, 1
1424939804506,videoProvisioner,37274,4, 1
1424939818090,videoProvisioner,27162,3, 1
1424939829468,videoProvisioner,30642,4, 1
1424939846760,videoProvisioner,126920,2, 1
1424939885452,videoProvisioner,149815,2, 1
1424939890815,videoProvisioner,52496,4, 1
1424939903450,videoProvisioner,41434,3, 1
1424939903902,videoProvisioner,120873,2, 1
1424939905958,videoProvisioner,59740,4, 1
1424939914078,videoProvisioner,138948,2, 1
1424939932779,videoProvisioner,78662,4, 1
1424939951526,videoProvisioner,42119,4, 1
1424939953130,videoProvisioner,75318,4, 1
1424939955988,videoProvisioner,149264,2, 1
1424939960950,videoProvisioner,75239,4, 1
1424939966766,videoProvisioner,65258,3, 1
1424939976491,videoProvisioner,264550,2, 1
1424939979699,videoProvisioner,46596,4, 1
1424939985865,videoProvisioner,36965,4, 1
1424939999548,videoProvisioner,82243,3, 1
1424940015296,videoProvisioner,200673,2, 1
1424940016199,videoProvisioner,90995,3, 1
1424940029282,videoProvisioner,277847,2, 1
1424940030435,videoProvisioner,35280,4, 1
1424940046174,videoProvisioner,286840,2, 1
1424940046776,videoProvisioner,153167,2, 1
1424940085268,videoProvisioner,29259,4, 1
1424940088527,videoProvisioner,25756,4, 1
1424940089078,videoProvisioner,87160,2, 1
1424940105768,videoProvisioner,148969,2, 1
1424940115441,videoProvisioner,245527,2, 1
1424940116243,videoProvisioner,33184,6, 1
1424940125767,videoProvisioner,137374,3, 1
1424940132183,videoProvisioner,151688,3, 1
1424940132985,videoProvisioner,36402,6, 1
1424940134188,videoProvisioner,30844,5, 1
1424940145818,videoProvisioner,35712,6, 1
1424940147874,videoProvisioner,317453,2, 1
1424940149829,videoProvisioner,177233,2, 1
1424940159002,videoProvisioner,194305,2, 1
1424940162611,videoProvisioner,38982,6, 1
1424940172886,videoProvisioner,143923,3, 1
1424940177196,videoProvisioner,161756,2, 1
1424940177447,videoProvisioner,155246,2, 1
1424940180956,videoProvisioner,145232,2, 1
1424940183312,videoProvisioner,32636,6, 1
1424940185668,videoProvisioner,136420,2, 1
1424940191332,videoProvisioner,368810,2, 1
1424940192836,videoProvisioner,184158,2, 1
1424940193087,videoProvisioner,62695,7, 1
1424940200057,videoProvisioner,42619,5, 1
1424940202463,videoProvisioner,24742,4, 1
1424940204920,videoProvisioner,162434,2, 1
1424940212188,videoProvisioner,41227,5, 1
1424940216699,videoProvisioner,32216,6, 1
1424940218454,videoProvisioner,135398,3, 1
1424940231886,videoProvisioner,40642,5, 1
1424940234343,videoProvisioner,144522,3, 1
1424940236348,videoProvisioner,166816,3, 1
1424940239606,videoProvisioner,34840,3, 1
1424940243165,videoProvisioner,166871,3, 1
1424940246676,videoProvisioner,28387,5, 1
1424940253296,videoProvisioner,116144,7, 1
1424940253897,videoProvisioner,109983,2, 1
1424940260463,videoProvisioner,319461,3, 1
1424940262318,videoProvisioner,145451,3, 1
1424940264373,videoProvisioner,32561,4, 1
1424940275400,videoProvisioner,111201,7, 1
1424940281364,videoProvisioner,83359,7, 1
1424940293144,videoProvisioner,54571,7, 1
1424940302167,videoProvisioner,43310,7, 1
1424940308484,videoProvisioner,22582,2, 1
1424940320214,videoProvisioner,27551,7, 1
1424940322119,videoProvisioner,110591,3, 1
1424940340514,videoProvisioner,32316,2, 1
1424940345075,videoProvisioner,120025,3, 1
1424940345376,videoProvisioner,72997,5, 1
1424940350088,videoProvisioner,70947,6, 1
1424940350891,videoProvisioner,32336,7, 1
1424940359863,videoProvisioner,114529,4, 1
1424940360365,videoProvisioner,36632,5, 1
1424940370088,videoProvisioner,67068,4, 1
1424940371843,videoProvisioner,27397,7, 1
1424940372796,videoProvisioner,23171,5, 1
1424940382870,videoProvisioner,28068,3, 1
1424940383471,videoProvisioner,70095,2, 1
1424940387781,videoProvisioner,48513,5, 1
1424940399108,videoProvisioner,39128,5, 1
1424940400411,videoProvisioner,102569,4, 1
1424940404672,videoProvisioner,29160,5, 1
1424940413546,videoProvisioner,32856,7, 1
1424940416252,videoProvisioner,25206,2, 1
1424940419310,videoProvisioner,167215,6, 1
1424940427681,videoProvisioner,98769,6, 1
1424940428182,videoProvisioner,31959,3, 1
1424940432092,videoProvisioner,166474,6, 1
1424940432142,videoProvisioner,98052,6, 1
1424940435901,videoProvisioner,34500,7, 1
1424940437806,videoProvisioner,26049,2, 1
1424940446276,videoProvisioner,81119,6, 1
1424940447579,videoProvisioner,77244,6, 1
1424940452040,videoProvisioner,45461,5, 1
1424940457102,videoProvisioner,40168,5, 1
1424940458255,videoProvisioner,30965,3, 1
1424940461313,videoProvisioner,28844,2, 1
1424940472940,videoProvisioner,24939,2, 1
1424940478203,videoProvisioner,92335,7, 1
1424940486424,videoProvisioner,33245,3, 1
1424940488430,videoProvisioner,30073,4, 1
1424940492942,videoProvisioner,29407,4, 1
1424940502314,videoProvisioner,28423,7, 1
1424940508579,videoProvisioner,29511,2, 1
1424940515195,videoProvisioner,77550,5, 1
1424940520357,videoProvisioner,30934,5, 1
1424940525169,videoProvisioner,15035,2, 1
1424940529128,videoProvisioner,34527,4, 1
1424940541056,videoProvisioner,41278,3, 1
1424940541457,videoProvisioner,72745,8, 1
1424940547322,videoProvisioner,42366,3, 1
1424940551432,videoProvisioner,25765,5, 1
1424940558699,videoProvisioner,43388,3, 1
1424940558799,videoProvisioner,22776,2, 1
1424940559952,videoProvisioner,75706,8, 1
1424940565666,videoProvisioner,24465,6, 1
1424940566719,videoProvisioner,35874,4, 1
1424940574387,videoProvisioner,17653,2, 1
1424940578497,videoProvisioner,16586,9, 1
1424940578698,videoProvisioner,11610,7, 1
1424940586968,videoProvisioner,164856,8, 1
1424940593783,videoProvisioner,47405,3, 1
1424940594335,videoProvisioner,151511,8, 1
1424940594636,videoProvisioner,74147,8, 1
1424940595187,videoProvisioner,43630,3, 1
1424940595588,videoProvisioner,23323,7, 1
1424940614336,videoProvisioner,36893,8, 1
1424940615489,videoProvisioner,32870,7, 1
1424940623209,videoProvisioner,35412,6, 1
1424940633886,videoProvisioner,24942,4, 1
1424940640903,videoProvisioner,47928,6, 1
1424940642958,videoProvisioner,28690,8, 1
1424940647118,videoProvisioner,43497,6, 1
1424940650877,videoProvisioner,31286,8, 1
1424940662906,videoProvisioner,27345,9, 1
1424940665263,videoProvisioner,40349,6, 1
1424940668170,videoProvisioner,37932,3, 1
1424940670075,videoProvisioner,29190,6, 1
1424940675087,videoProvisioner,28879,3, 1
1424940686819,videoProvisioner,29964,7, 1
1424940693085,videoProvisioner,94787,4, 1
