timestamp,reqType,service,rt,selflet,numberOfReqs 
1424956469501,LocalReqLocalExe,checkIfAvailable,3129,100,1
1424956469639,LocalReqLocalExe,downloadVideo,137,100,1
1424956469639,LocalReqLocalExe,getVideoResource,3268,100,1
1424956496506,LocalReqLocalExe,scaleVideo,26866,100,1
1424956497126,LocalReqLocalExe,transcodeVideo,619,100,1
1424956497738,LocalReqLocalExe,bitDepthReduction,611,100,1
1424956498159,LocalReqLocalExe,checkIfSubtitlesAvailable,419,100,1
1424956500511,LocalReqLocalExe,checkIfSubtitlesExists,2352,100,1
1424956500546,LocalReqLocalExe,getDefaultSubtitle,35,100,1
1424956500547,LocalReqLocalExe,getSubtitles,2808,100,1
1424956500871,LocalReqLocalExe,applySubtitles,324,100,1
1424956500871,LocalReqLocalExe,videoProvisioner,34501,100,1
1424956545534,LocalReqLocalExe,checkIfAvailable,392,100,1
1424956549870,LocalReqLocalExe,downloadVideo,4334,100,1
1424956549871,LocalReqLocalExe,getVideoResource,4729,100,1
1424956553601,LocalReqLocalExe,checkIfAvailable,1854,100,1
1424956555274,LocalReqLocalExe,downloadVideo,1672,100,1
1424956555275,LocalReqLocalExe,getVideoResource,3529,100,1
1424956563155,LocalReqLocalExe,scaleVideo,13283,100,1
1424956564326,LocalReqLocalExe,transcodeVideo,1170,100,1
1424956564480,LocalReqLocalExe,bitDepthReduction,153,100,1
1424956564481,LocalReqLocalExe,videoProvisioner,19340,100,1
1424956577122,LocalReqLocalExe,scaleVideo,21846,100,1
1424956577170,LocalReqLocalExe,transcodeVideo,47,100,1
1424956577906,LocalReqLocalExe,bitDepthReduction,735,100,1
1424956577907,LocalReqLocalExe,videoProvisioner,26161,100,1
1424956690615,LocalReqLocalExe,checkIfAvailable,1814,100,1
1424956692155,LocalReqLocalExe,downloadVideo,1539,100,1
1424956692155,LocalReqLocalExe,getVideoResource,3355,100,1
1424956756358,LocalReqLocalExe,scaleVideo,64202,100,1
1424956756850,LocalReqLocalExe,transcodeVideo,491,100,1
1424956757039,LocalReqLocalExe,bitDepthReduction,188,100,1
1424956757039,LocalReqLocalExe,videoProvisioner,68239,100,1
1424956772758,LocalReqLocalExe,checkIfAvailable,1396,100,1
1424956775434,LocalReqLocalExe,downloadVideo,2675,100,1
1424956775435,LocalReqLocalExe,getVideoResource,4074,100,1
1424956779632,LocalReqLocalExe,checkIfAvailable,15,100,1
1424956779726,LocalReqLocalExe,downloadVideo,93,100,1
1424956779726,LocalReqLocalExe,getVideoResource,110,100,1
1424956792403,LocalReqLocalExe,checkIfAvailable,1171,100,1
1424956793089,LocalReqLocalExe,downloadVideo,686,100,1
1424956793090,LocalReqLocalExe,getVideoResource,1862,100,1
1424956812507,LocalReqLocalExe,scaleVideo,32780,100,1
1424956816171,LocalReqLocalExe,transcodeVideo,3664,100,1
1424956820223,LocalReqLocalExe,bitDepthReduction,4052,100,1
1424956820224,LocalReqLocalExe,videoProvisioner,40608,100,1
1424956830002,LocalReqLocalExe,scaleVideo,36911,100,1
1424956830182,LocalReqLocalExe,transcodeVideo,179,100,1
1424956830819,LocalReqLocalExe,bitDepthReduction,636,100,1
1424956830820,LocalReqLocalExe,videoProvisioner,39593,100,1
1424956854376,LocalReqLocalExe,scaleVideo,78941,100,1
1424956854711,LocalReqLocalExe,checkIfAvailable,427,100,1
1424956854728,LocalReqLocalExe,transcodeVideo,351,100,1
1424956854967,LocalReqLocalExe,downloadVideo,255,100,1
1424956854968,LocalReqLocalExe,getVideoResource,685,100,1
1424956855990,LocalReqLocalExe,bitDepthReduction,1257,100,1
1424956855991,LocalReqLocalExe,videoProvisioner,84631,100,1
1424956875335,LocalReqLocalExe,scaleVideo,20366,100,1
1424956876428,LocalReqLocalExe,transcodeVideo,1093,100,1
1424956876566,LocalReqLocalExe,bitDepthReduction,137,100,1
1424956876567,LocalReqLocalExe,videoProvisioner,22284,100,1
1424957028919,LocalReqLocalExe,checkIfAvailable,804,100,1
1424957030934,LocalReqLocalExe,downloadVideo,2015,100,1
1424957030935,LocalReqLocalExe,getVideoResource,2821,100,1
1424957056539,LocalReqLocalExe,scaleVideo,25604,100,1
1424957056818,LocalReqLocalExe,transcodeVideo,279,100,1
1424957057522,LocalReqLocalExe,bitDepthReduction,703,100,1
1424957057523,LocalReqLocalExe,videoProvisioner,29409,100,1
1424957191134,LocalReqLocalExe,checkIfAvailable,460,100,1
1424957191758,LocalReqLocalExe,downloadVideo,623,100,1
1424957191759,LocalReqLocalExe,getVideoResource,1086,100,1
1424957216611,LocalReqLocalExe,scaleVideo,24852,100,1
1424957217027,LocalReqLocalExe,transcodeVideo,416,100,1
1424957220418,LocalReqLocalExe,bitDepthReduction,3391,100,1
1424957220419,LocalReqLocalExe,videoProvisioner,29747,100,1
1424957277746,LocalReqLocalExe,checkIfAvailable,860,100,1
1424957282523,LocalReqLocalExe,downloadVideo,4776,100,1
1424957282524,LocalReqLocalExe,getVideoResource,5638,100,1
1424957305866,LocalReqLocalExe,scaleVideo,23341,100,1
1424957305954,LocalReqLocalExe,transcodeVideo,87,100,1
1424957306826,LocalReqLocalExe,bitDepthReduction,871,100,1
1424957306827,LocalReqLocalExe,videoProvisioner,29942,100,1
1424957356530,LocalReqLocalExe,checkIfAvailable,917,100,1
1424957363354,LocalReqLocalExe,downloadVideo,6823,100,1
1424957363355,LocalReqLocalExe,getVideoResource,7742,100,1
1424957369388,LocalReqLocalExe,checkIfAvailable,654,100,1
1424957371754,LocalReqLocalExe,downloadVideo,2365,100,1
1424957371755,LocalReqLocalExe,getVideoResource,3022,100,1
1424957382995,LocalReqLocalExe,scaleVideo,19640,100,1
1424957383110,LocalReqLocalExe,transcodeVideo,114,100,1
1424957384831,LocalReqLocalExe,bitDepthReduction,1720,100,1
1424957384832,LocalReqLocalExe,videoProvisioner,29220,100,1
1424957434726,LocalReqLocalExe,scaleVideo,62971,100,1
1424957436142,LocalReqLocalExe,transcodeVideo,1415,100,1
1424957437452,LocalReqLocalExe,bitDepthReduction,1309,100,1
1424957437453,LocalReqLocalExe,videoProvisioner,68721,100,1
1424957440046,LocalReqLocalExe,checkIfAvailable,4154,100,1
1424957442723,LocalReqLocalExe,downloadVideo,2676,100,1
1424957442724,LocalReqLocalExe,getVideoResource,6833,100,1
1424957444494,LocalReqLocalExe,checkIfAvailable,1955,100,1
1424957445618,LocalReqLocalExe,downloadVideo,1123,100,1
1424957445618,LocalReqLocalExe,getVideoResource,3080,100,1
1424957467963,LocalReqLocalExe,scaleVideo,25238,100,1
1424957469812,LocalReqLocalExe,transcodeVideo,1848,100,1
1424957470007,LocalReqLocalExe,bitDepthReduction,195,100,1
1424957470103,LocalReqLocalExe,checkIfSubtitlesAvailable,95,100,1
