timestamp,selflet,started,ended,lifetime 
1423165732932,100,1423158829076,1423165732932,6903856
1423161988639,101,1423159092743,1423161988639,2895896
1423145870096,10,1423143144315,1423145870095,2725780
1423162380717,102,1423159274789,1423162380716,3105927
1423162038093,103,1423159292371,1423162038093,2745722
1423162154411,104,1423159408694,1423162154411,2745717
1423162158852,105,1423159453139,1423162158852,2705713
1423162590533,107,1423159714728,1423162590533,2875805
1423163102625,108,1423159736533,1423163102625,3366092
1423163149785,109,1423159793698,1423163149784,3356086
1423166323846,110,1423160020469,1423166323845,6303376
1423163586593,111,1423160020447,1423163586593,3566146
1423146845786,11,1423143659835,1423146845786,3185951
1423163562806,112,1423160086630,1423163562805,3476175
1423163579193,113,1423160423218,1423163579192,3155974
1423163964525,114,1423160468383,1423163964525,3496142
1423163434856,115,1423160528976,1423163434855,2905879
1423166210531,116,1423162894612,1423166210531,3315919
1423166112526,118,1423163106751,1423166112526,3005775
1423165959212,119,1423163253560,1423165959211,2705651
1423166279178,120,1423163263359,1423166279178,3015819
1423166011632,121,1423163306004,1423166011631,2705627
1423146705878,12,1423143709960,1423146705878,2995918
1423147260689,13,1423143754510,1423147260689,3506179
1423150420127,14,1423143996447,1423150420127,6423680
1423146801248,15,1423144005419,1423146801248,2795829
1423150306007,16,1423144002568,1423150306006,6303438
1423150643183,17,1423144319814,1423150643183,6323369
1423147880620,18,1423144364367,1423147880620,3516253
1423151341741,19,1423144467739,1423151341741,6874002
1423151543701,20,1423144929973,1423151543700,6613727
1423147702489,21,1423144936705,1423147702489,2765784
1423148732503,2,1423142278779,1423148732502,6453723
1423148386586,22,1423144950387,1423148386586,3436199
1423149030651,23,1423145434415,1423149030651,3596236
1423151929548,24,1423145436022,1423151929548,6493526
1423148344378,25,1423145448569,1423148344378,2895809
1423149076032,26,1423145789986,1423149076032,3286046
1423149160566,27,1423145834490,1423149160566,3326076
1423152163391,28,1423145860052,1423152163391,6303339
1423149279483,29,1423146113531,1423149279483,3165952
1423152940725,30,1423146206734,1423152940725,6733991
1423152950312,31,1423146256485,1423152950311,6693826
1423145255688,3,1423142279768,1423145255688,2975920
1423149586095,32,1423146440128,1423149586094,3145966
1423149585220,33,1423146879412,1423149585220,2705808
1423150141553,34,1423146885506,1423150141552,3256046
1423153209906,35,1423146906302,1423153209905,6303603
1423150836284,36,1423147240037,1423150836283,3596246
1423149971263,37,1423147265554,1423149971263,2705709
1423149983048,38,1423147277310,1423149983047,2705737
1423150307654,39,1423147561879,1423150307654,2745775
1423150428246,40,1423147572426,1423150428246,2855820
1423150327865,41,1423147582077,1423150327865,2745788
1423148882577,4,1423142278798,1423148882577,6603779
1423150617832,42,1423147892087,1423150617832,2725745
1423150695393,43,1423147969598,1423150695392,2725794
1423151178040,44,1423148172151,1423151178040,3005889
1423151356738,45,1423148580939,1423151356737,2775798
1423151558098,46,1423148652272,1423151558098,2905826
1423151858009,47,1423148682019,1423151858009,3175990
1423151700285,48,1423148994629,1423151700285,2705656
1423159068847,49,1423149075606,1423159068847,9993241
1423152164122,50,1423149098168,1423152164122,3065954
1423152025675,51,1423149299958,1423152025675,2725717
1423149818636,5,1423142774393,1423149818635,7044242
1423152748054,52,1423149421947,1423152748053,3326106
1423152152949,53,1423149427194,1423152152949,2725755
1423158498923,54,1423151834793,1423158498922,6664129
1423158518932,55,1423151915043,1423158518932,6603889
1423155519614,56,1423151953394,1423155519614,3566220
1423155263291,57,1423152507544,1423155263291,2755747
1423155386759,58,1423152510918,1423155386759,2875841
1423155369291,59,1423152523400,1423155369291,2845891
1423157189219,60,1423153963186,1423157189219,3226033
1423156811424,61,1423154005634,1423156811424,2805790
1423145503398,6,1423142777637,1423145503398,2725761
1423156843945,62,1423154008147,1423156843941,2835794
1423161301704,63,1423154467605,1423161301704,6834099
1423161007922,64,1423154493816,1423161007922,6514106
1423160874808,65,1423154531282,1423160874808,6343526
1423161927481,66,1423154862936,1423161927480,7064544
1423158339711,67,1423154983546,1423158339711,3356165
1423158454438,69,1423155198437,1423158454437,3256000
1423158395342,70,1423155199325,1423158395341,3196016
1423158528972,71,1423155673092,1423158528971,2855879
1423145665981,7,1423142790048,1423145665981,2875933
1423158489383,72,1423155673591,1423158489382,2815791
1423158844572,73,1423155798621,1423158844571,3045950
1423162405802,74,1423156042256,1423162405802,6363546
1423159427647,75,1423156091580,1423159427647,3336067
1423162494255,76,1423156100424,1423162494254,6393830
1423159370435,77,1423156384545,1423159370435,2985890
1423159253183,78,1423156497389,1423159253183,2755794
1423159278791,79,1423156523040,1423159278790,2755750
1423159919646,80,1423156743676,1423159919645,3175969
1423159458835,81,1423156753100,1423159458835,2705735
1423145827858,8,1423143102114,1423145827858,2725744
1423159754142,82,1423156758236,1423159754142,2995906
1423160595317,83,1423157259277,1423160595316,3336039
1423160198738,84,1423157262892,1423160198738,2935846
1423160278587,85,1423157272685,1423160278586,3005901
1423160931935,86,1423157565835,1423160931935,3366100
1423160322837,87,1423157596990,1423160322837,2725847
1423160333181,88,1423157627459,1423160333180,2705721
1423160774049,89,1423157868224,1423160774049,2905825
1423160618694,90,1423157872951,1423160618694,2745743
1423160618516,91,1423157872745,1423160618516,2745771
1423149679397,9,1423143135678,1423149679397,6543719
1423161001014,92,1423158175171,1423161001014,2825843
1423160883920,93,1423158178141,1423160883919,2705778
1423161526728,95,1423158480856,1423161526728,3045872
1423161321726,96,1423158616004,1423161321725,2705721
1423161488555,98,1423158782844,1423161488554,2705710
1423161825317,99,1423158819463,1423161825317,3005854
